;City;Price [PLN];Price/sqr_meter [PLN];Area [m^2];Rooms;Level
4814;Wroclaw;1399000.0;9389.0;149.0;4.0;0.0
4815;Wroclaw;415000.0;8626.0;48.11;2.0;0.0
4816;Wroclaw;949000.0;9452.0;100.4;4.0;0.0
4817;Wroclaw;760000.0;10704.0;71.0;3.0;0.0
4818;Wroclaw;496000.0;12098.0;41.0;1.0;0.0
4819;Wroclaw;699000.0;7427.0;94.12;5.0;1.0
4820;Wroclaw;775000.0;12674.0;61.15;2.0;5.0
4821;Wroclaw;799000.0;12683.0;63.0;3.0;3.0
4822;Wroclaw;510000.0;9324.0;54.7;3.0;10.0
4823;Wroclaw;539000.0;9981.0;54.0;2.0;1.0
4824;Wroclaw;519000.0;7746.0;67.0;3.0;4.0
4826;Wroclaw;1064520.0;12000.0;88.71;4.0;6.0
4855;Wroclaw;270000.0;10385.0;26.0;1.0;4.0
4856;Wroclaw;480000.0;9600.0;50.0;2.0;1.0
4857;Wroclaw;499000.0;9505.0;52.5;2.0;2.0
4889;Wroclaw;829000.0;12485.0;66.4;3.0;0.0
4890;Wroclaw;760000.0;8187.0;92.83;3.0;2.0
4891;Wroclaw;384000.0;10186.0;37.7;2.0;3.0
4892;Wroclaw;310000.0;12016.0;25.8;1.0;7.0
4893;Wroclaw;279000.0;11080.0;25.18;1.0;4.0
4894;Wroclaw;875000.0;11218.0;78.0;3.0;1.0
4895;Wroclaw;302900.0;8049.0;37.63;2.0;0.0
4896;Wroclaw;609000.0;9984.0;61.0;3.0;3.0
4897;Wroclaw;439000.0;8130.0;54.0;2.0;3.0
4898;Wroclaw;675000.0;10750.0;62.79;2.0;2.0
4899;Wroclaw;565000.0;9872.0;57.23;3.0;6.0
4900;Wroclaw;719000.0;9689.0;74.21;4.0;2.0
4901;Wroclaw;810000.0;11157.0;72.6;3.0;2.0
4902;Wroclaw;819000.0;10583.0;77.39;4.0;3.0
4905;Wroclaw;639000.0;9537.0;67.0;3.0;0.0
4906;Wroclaw;945000.0;10739.0;88.0;4.0;3.0
4907;Wroclaw;349000.0;8260.0;42.25;2.0;1.0
4908;Wroclaw;369000.0;10543.0;35.0;2.0;3.0
4909;Wroclaw;333126.0;9254.0;36.0;2.0;0.0
4910;Wroclaw;449000.0;10205.0;44.0;2.0;4.0
4911;Wroclaw;850000.0;10038.0;84.68;3.0;0.0
4912;Wroclaw;699000.0;9845.0;71.0;3.0;3.0
4913;Wroclaw;599900.0;12243.0;49.0;3.0;1.0
4888;Wroclaw;250000.0;8333.0;30.0;2.0;2.0
4887;Wroclaw;329620.0;9249.0;35.64;2.0;2.0
4886;Wroclaw;515000.0;9608.0;53.6;3.0;10.0
4885;Wroclaw;465000.0;9300.0;50.0;3.0;3.0
4858;Wroclaw;699999.0;8927.0;78.41;4.0;3.0
4859;Wroclaw;756730.0;13000.0;58.21;2.0;1.0
4860;Wroclaw;360000.0;13846.0;26.0;2.0;2.0
4861;Wroclaw;538000.0;9350.0;57.54;3.0;0.0
4862;Wroclaw;574000.0;9983.0;57.5;3.0;1.0
4863;Wroclaw;536756.0;12199.0;44.0;2.0;2.0
4864;Wroclaw;990000.0;9041.0;109.5;3.0;0.0
4865;Wroclaw;435000.0;9620.0;45.22;2.0;1.0
4866;Wroclaw;820000.0;13667.0;60.0;2.0;1.0
4867;Wroclaw;610000.0;9546.0;63.9;3.0;1.0
4869;Wroclaw;1990000.0;12438.0;160.0;5.0;6.0
4800;Wroclaw;699000.0;8524.0;82.0;4.0;3.0
4870;Wroclaw;359000.0;13808.0;26.0;1.0;4.0
4873;Wroclaw;277192.8;14760.0;18.78;1.0;3.0
4874;Wroclaw;579000.0;9185.0;63.04;3.0;1.0
4875;Wroclaw;780000.0;10833.0;72.0;3.0;2.0
4876;Wroclaw;535000.0;10220.0;52.35;2.0;1.0
4877;Wroclaw;524054.5;12050.0;43.49;2.0;2.0
4878;Wroclaw;480000.0;7987.0;60.1;3.0;4.0
4880;Wroclaw;599000.0;6305.0;95.0;4.0;5.0
4881;Wroclaw;274862.82;15999.0;17.18;1.0;1.0
4882;Wroclaw;1227000.0;11467.0;107.0;5.0;2.0
4883;Wroclaw;625000.0;9331.0;66.98;3.0;2.0
4884;Wroclaw;538954.0;8745.0;61.63;2.0;0.0
4872;Wroclaw;1299999.0;13830.0;94.0;4.0;1.0
4799;Wroclaw;1000000.0;16134.0;61.98;3.0;3.0
4798;Wroclaw;275500.0;9839.0;28.0;1.0;1.0
4797;Wroclaw;419000.0;11697.0;35.82;2.0;1.0
4715;Wroclaw;570000.0;10536.0;54.1;3.0;5.0
4716;Wroclaw;429000.0;9128.0;47.0;3.0;3.0
4717;Wroclaw;609000.0;13760.0;44.26;1.0;1.0
4718;Wroclaw;565000.0;9401.0;60.1;3.0;9.0
4719;Wroclaw;297000.0;11739.0;25.3;1.0;2.0
4720;Wroclaw;549000.0;12827.0;42.8;2.0;0.0
4721;Wroclaw;965234.0;16480.0;58.57;3.0;7.0
4722;Wroclaw;1189362.0;16480.0;72.17;3.0;8.0
4723;Wroclaw;405000.0;10991.0;36.85;2.0;6.0
4724;Wroclaw;469000.0;11204.0;41.86;2.0;0.0
4725;Wroclaw;990000.0;11800.0;83.9;4.0;3.0
4727;Wroclaw;540000.0;3803.0;142.0;6.0;1.0
4728;Wroclaw;629000.0;11642.0;54.03;3.0;3.0
4729;Wroclaw;499000.0;9241.0;54.0;3.0;6.0
4730;Wroclaw;616000.0;7991.0;77.09;4.0;0.0
4731;Wroclaw;683000.0;8602.0;79.4;6.0;9.0
4732;Wroclaw;649000.0;13417.0;48.37;2.0;0.0
4733;Wroclaw;570000.0;8166.0;69.8;2.0;5.0
4734;Wroclaw;357609.0;11082.0;32.27;2.0;3.0
4735;Wroclaw;699000.0;11193.0;62.45;3.0;2.0
4736;Wroclaw;261800.0;10089.0;25.95;1.0;3.0
4737;Wroclaw;580000.0;8200.0;70.73;3.0;2.0
4738;Wroclaw;550000.0;10622.0;51.78;3.0;2.0
4714;Wroclaw;589000.0;9768.0;60.3;3.0;2.0
4713;Wroclaw;450000.0;11716.0;38.41;2.0;2.0
4712;Wroclaw;647000.0;10607.0;61.0;3.0;6.0
4711;Wroclaw;489900.0;9367.0;52.3;2.0;6.0
4686;Wroclaw;530000.0;9905.0;53.51;3.0;1.0
4687;Wroclaw;450900.0;16700.0;27.0;1.0;6.0
4688;Wroclaw;1620000.0;19990.0;81.04;3.0;3.0
4689;Wroclaw;458500.0;8990.0;51.0;2.0;3.0
4690;Wroclaw;519000.0;8371.0;62.0;3.0;1.0
4691;Wroclaw;459000.0;9766.0;47.0;2.0;4.0
4692;Wroclaw;485000.0;9327.0;52.0;2.0;6.0
4693;Wroclaw;399000.0;7839.0;50.9;2.0;6.0
4694;Wroclaw;550000.0;9609.0;57.24;3.0;4.0
4695;Wroclaw;490000.0;7825.0;62.62;3.0;1.0
4696;Wroclaw;550000.0;10148.0;54.2;3.0;5.0
4739;Wroclaw;850000.0;10625.0;80.0;4.0;1.0
4697;Wroclaw;799000.0;5919.0;135.0;5.0;1.0
4700;Wroclaw;318000.0;3859.0;82.4;3.0;1.0
4701;Wroclaw;599000.0;9090.0;65.9;4.0;3.0
4702;Wroclaw;529000.0;9121.0;58.0;2.0;2.0
4703;Wroclaw;525000.0;10802.0;48.6;2.0;2.0
4704;Wroclaw;1500000.0;25997.0;57.7;2.0;6.0
4705;Wroclaw;998880.0;18918.0;52.8;2.0;5.0
4706;Wroclaw;349000.0;13960.0;25.0;1.0;2.0
4707;Wroclaw;465000.0;9688.0;48.0;2.0;3.0
4708;Wroclaw;630000.0;7473.0;84.3;5.0;4.0
4709;Wroclaw;899000.0;11892.0;75.6;4.0;3.0
4710;Wroclaw;474300.0;9998.0;47.44;1.0;2.0
4698;Wroclaw;540000.0;8438.0;64.0;3.0;0.0
4443;Wroclaw;385000.0;9233.0;41.7;3.0;7.0
4740;Wroclaw;379000.0;7359.0;51.5;2.0;4.0
4742;Wroclaw;670000.0;11111.0;60.3;3.0;0.0
4774;Wroclaw;780000.0;14974.0;52.09;2.0;0.0
4775;Wroclaw;755000.0;10942.0;69.0;3.0;0.0
4776;Wroclaw;485000.0;9898.0;49.0;3.0;3.0
4777;Wroclaw;549000.0;9515.0;57.7;3.0;3.0
4778;Wroclaw;919000.0;16390.0;56.07;3.0;3.0
4779;Wroclaw;533000.0;8608.0;61.92;3.0;4.0
4780;Wroclaw;799000.0;14755.0;54.15;2.0;1.0
4781;Wroclaw;549000.0;10921.0;50.27;3.0;1.0
4782;Wroclaw;669000.0;13737.0;48.7;2.0;4.0
4783;Wroclaw;1029000.0;13364.0;77.0;5.0;6.0
4784;Wroclaw;899000.0;13582.0;66.19;3.0;0.0
4785;Wroclaw;920000.0;13748.0;66.92;3.0;0.0
4786;Wroclaw;849000.0;8086.0;105.0;4.0;1.0
4787;Wroclaw;699000.0;10130.0;69.0;4.0;4.0
4788;Wroclaw;729000.0;16512.0;44.15;2.0;3.0
4789;Wroclaw;350000.0;14762.0;23.71;1.0;4.0
4790;Wroclaw;830000.0;12407.0;66.9;3.0;1.0
4791;Wroclaw;495000.0;7448.0;66.46;2.0;2.0
4792;Wroclaw;510000.0;10000.0;51.0;3.0;7.0
4793;Wroclaw;799000.0;8407.0;95.04;5.0;0.0
4794;Wroclaw;699999.0;11316.0;61.86;3.0;1.0
4795;Wroclaw;989000.0;14969.0;66.07;2.0;3.0
4796;Wroclaw;545000.0;8529.0;63.9;3.0;4.0
4773;Wroclaw;695000.0;7809.0;89.0;3.0;1.0
4772;Wroclaw;430000.0;9149.0;47.0;3.0;0.0
4771;Wroclaw;490000.0;10041.0;48.8;2.0;4.0
4770;Wroclaw;720000.0;8900.0;80.9;4.0;2.0
4743;Wroclaw;495000.0;9700.0;51.03;2.0;1.0
4744;Wroclaw;900000.0;8257.0;109.0;3.0;2.0
4746;Wroclaw;739000.0;10710.0;69.0;4.0;2.0
4747;Wroclaw;549000.0;12337.0;44.5;2.0;1.0
4749;Wroclaw;519000.0;11795.0;44.0;2.0;1.0
4750;Wroclaw;529000.0;7237.0;73.1;3.0;2.0
4751;Wroclaw;950000.0;11176.0;85.0;3.0;1.0
4752;Wroclaw;548062.0;8900.0;61.58;3.0;2.0
4753;Wroclaw;630000.0;8977.0;70.18;3.0;0.0
4754;Wroclaw;309000.0;10655.0;29.0;1.0;3.0
4755;Wroclaw;949000.0;13702.0;69.26;2.0;2.0
4741;Wroclaw;519000.0;9848.0;52.7;2.0;4.0
4756;Wroclaw;599000.0;9316.0;64.3;3.0;1.0
4758;Wroclaw;698000.0;6586.0;105.98;6.0;4.0
4760;Wroclaw;525000.0;11638.0;45.11;2.0;2.0
4761;Wroclaw;389000.0;13507.0;28.8;1.0;10.0
4762;Wroclaw;280265.0;10705.0;26.18;1.0;2.0
4763;Wroclaw;470000.0;11463.0;41.0;2.0;10.0
4764;Wroclaw;399999.0;10256.0;39.0;2.0;3.0
4765;Wroclaw;456835.5;10890.0;41.95;2.0;1.0
4766;Wroclaw;860000.0;11559.0;74.4;3.0;0.0
4767;Wroclaw;289965.12;13038.0;22.24;1.0;1.0
4768;Wroclaw;869000.0;18982.0;45.78;2.0;10.0
4769;Wroclaw;595000.0;10917.0;54.5;3.0;2.0
4757;Wroclaw;599000.0;12453.0;48.1;2.0;0.0
4442;Wroclaw;545000.0;9909.0;55.0;3.0;4.0
4566;Wroclaw;795000.0;10000.0;79.5;4.0;0.0
4439;Wroclaw;595000.0;10299.0;57.77;4.0;2.0
4246;Wroclaw;830000.0;10993.0;75.5;3.0;3.0
4247;Wroclaw;480000.0;9195.0;52.2;2.0;0.0
4248;Wroclaw;690000.0;9718.0;71.0;3.0;3.0
4249;Wroclaw;450000.0;7974.0;56.43;3.0;0.0
4250;Wroclaw;643014.0;13681.0;47.0;2.0;5.0
4251;Wroclaw;480000.0;7869.0;61.0;2.0;1.0
4252;Wroclaw;560000.0;7089.0;79.0;4.0;0.0
4253;Wroclaw;408000.0;16294.0;25.04;1.0;3.0
4254;Wroclaw;449000.0;11866.0;37.84;2.0;3.0
4255;Wroclaw;589000.0;10306.0;57.15;3.0;0.0
4256;Wroclaw;460000.0;10698.0;43.0;2.0;2.0
4259;Wroclaw;482657.07;8490.0;56.85;3.0;1.0
4260;Wroclaw;400000.0;9756.0;41.0;2.0;0.0
4261;Wroclaw;849900.0;7902.0;107.55;5.0;2.0
4262;Wroclaw;555000.0;9771.0;56.8;3.0;1.0
4263;Wroclaw;549000.0;11656.0;47.1;3.0;5.0
4264;Wroclaw;1200000.0;13310.0;90.16;3.0;1.0
4265;Wroclaw;599000.0;11302.0;53.0;2.0;0.0
4266;Wroclaw;749999.0;7160.0;104.75;3.0;1.0
4267;Wroclaw;375000.0;11719.0;32.0;2.0;4.0
4268;Wroclaw;460700.0;10714.0;43.0;2.0;1.0
4269;Wroclaw;460000.0;11825.0;38.9;2.0;3.0
4270;Wroclaw;776499.0;12325.0;63.0;3.0;2.0
4245;Wroclaw;756000.0;21000.0;36.0;2.0;3.0
4271;Wroclaw;465000.0;11893.0;39.1;2.0;3.0
4244;Wroclaw;670000.0;9384.0;71.4;3.0;4.0
4242;Wroclaw;489000.0;9397.0;52.04;2.0;0.0
4217;Wroclaw;549000.0;12249.0;44.82;2.0;0.0
4218;Wroclaw;598000.0;11500.0;52.0;2.0;3.0
4219;Wroclaw;455000.0;9515.0;47.82;2.0;3.0
4220;Wroclaw;695000.0;16461.0;42.22;2.0;8.0
4221;Wroclaw;489000.0;6986.0;70.0;2.0;3.0
4222;Wroclaw;619900.0;9350.0;66.3;2.0;2.0
4223;Wroclaw;368600.0;9700.0;38.0;2.0;8.0
4224;Wroclaw;646773.0;8210.0;78.78;3.0;2.0
4225;Wroclaw;411000.0;10960.0;37.5;2.0;4.0
4226;Wroclaw;1506609.0;17393.0;86.62;4.0;10.0
4228;Wroclaw;530000.0;8116.0;65.3;3.0;2.0
4229;Wroclaw;320000.0;13617.0;23.5;1.0;4.0
4230;Wroclaw;449000.0;8105.0;55.4;2.0;1.0
4231;Wroclaw;527000.0;12665.0;41.61;2.0;3.0
4232;Wroclaw;405000.0;11571.0;35.0;1.0;1.0
4233;Wroclaw;446400.0;8928.0;50.0;2.0;3.0
4234;Wroclaw;449000.0;8164.0;55.0;2.0;1.0
4235;Wroclaw;469000.0;11167.0;42.0;2.0;4.0
4236;Wroclaw;499000.0;11700.0;42.65;2.0;4.0
4237;Wroclaw;540000.0;9212.0;58.62;3.0;4.0
4239;Wroclaw;690000.0;11897.0;58.0;3.0;3.0
4240;Wroclaw;679999.0;12901.0;52.71;3.0;0.0
4241;Wroclaw;459000.0;9127.0;50.29;2.0;3.0
4243;Wroclaw;750000.0;10563.0;71.0;3.0;4.0
4272;Wroclaw;650000.0;11818.0;55.0;2.0;0.0
4273;Wroclaw;560000.0;7557.0;74.1;3.0;1.0
4274;Wroclaw;379000.0;7986.0;47.46;2.0;4.0
4303;Wroclaw;479000.0;7971.0;60.09;3.0;1.0
4305;Wroclaw;564217.5;8529.0;66.15;3.0;2.0
4306;Wroclaw;523078.0;8200.0;63.79;3.0;1.0
4307;Wroclaw;1100000.0;7964.0;138.13;5.0;0.0
4308;Wroclaw;440568.0;8157.0;54.01;2.0;2.0
4309;Wroclaw;440000.0;9167.0;48.0;2.0;1.0
4311;Wroclaw;695000.0;8373.0;83.0;4.0;2.0
4312;Wroclaw;449000.0;11005.0;40.8;2.0;2.0
4313;Wroclaw;340000.0;7350.0;46.26;2.0;4.0
4314;Wroclaw;529000.0;10778.0;49.08;2.0;1.0
4315;Wroclaw;384999.0;13509.0;28.5;2.0;1.0
4316;Wroclaw;439000.0;11865.0;37.0;2.0;2.0
4317;Wroclaw;537406.0;8871.0;60.58;3.0;0.0
4318;Wroclaw;890000.0;7885.0;112.87;5.0;1.0
4319;Wroclaw;568357.8;8648.0;65.72;4.0;3.0
4320;Wroclaw;482998.0;10700.0;45.14;2.0;0.0
4321;Wroclaw;485514.0;9990.0;48.6;2.0;6.0
4322;Wroclaw;399000.0;9732.0;41.0;2.0;4.0
4323;Wroclaw;488610.0;9000.0;54.29;2.0;0.0
4324;Wroclaw;575049.8;10459.0;54.98;3.0;1.0
4325;Wroclaw;399000.0;8103.0;49.24;2.0;4.0
4326;Wroclaw;799000.0;10244.0;78.0;3.0;2.0
4327;Wroclaw;749000.0;10122.0;74.0;3.0;2.0
4302;Wroclaw;666965.0;10075.0;66.2;4.0;0.0
4301;Wroclaw;489000.0;11114.0;44.0;2.0;2.0
4300;Wroclaw;459000.0;12405.0;37.0;2.0;1.0
4299;Wroclaw;345000.0;8415.0;41.0;2.0;4.0
4275;Wroclaw;237500.0;9500.0;25.0;1.0;0.0
4276;Wroclaw;559000.0;11180.0;50.0;2.0;7.0
4277;Wroclaw;243770.0;9500.0;25.66;1.0;0.0
4278;Wroclaw;619000.0;8682.0;71.3;3.0;1.0
4279;Wroclaw;560000.0;8615.0;65.0;3.0;1.0
4280;Wroclaw;415000.0;8646.0;48.0;2.0;0.0
4281;Wroclaw;888000.0;8159.0;108.84;4.0;3.0
4282;Wroclaw;440000.0;8271.0;53.2;2.0;3.0
4283;Wroclaw;239900.0;12968.0;18.5;1.0;2.0
4284;Wroclaw;529000.0;8742.0;60.51;3.0;1.0
4285;Wroclaw;509000.0;8210.0;62.0;3.0;2.0
4216;Wroclaw;670000.0;11321.0;59.18;3.0;1.0
4286;Wroclaw;399000.0;13759.0;29.0;1.0;0.0
4288;Wroclaw;529000.0;12023.0;44.0;3.0;2.0
4289;Wroclaw;1000000.0;11111.0;90.0;4.0;0.0
4290;Wroclaw;449000.0;8361.0;53.7;2.0;2.0
4291;Wroclaw;487300.0;11333.0;43.0;2.0;3.0
4292;Wroclaw;550000.0;8296.0;66.3;3.0;2.0
4293;Wroclaw;690000.0;8961.0;77.0;3.0;4.0
4294;Wroclaw;749000.0;7643.0;98.0;6.0;3.0
4295;Wroclaw;1099000.0;11881.0;92.5;3.0;2.0
4296;Wroclaw;430000.0;11361.0;37.85;2.0;1.0
4297;Wroclaw;399900.0;10254.0;39.0;2.0;0.0
4298;Wroclaw;439000.0;9865.0;44.5;3.0;2.0
4287;Wroclaw;880000.0;13333.0;66.0;3.0;3.0
4215;Wroclaw;365000.0;9865.0;37.0;1.0;10.0
4214;Wroclaw;439900.0;8798.0;50.0;2.0;0.0
4211;Wroclaw;520000.0;10784.0;48.22;2.0;2.0
4132;Wroclaw;890000.0;12132.0;73.36;4.0;4.0
4133;Wroclaw;559000.0;12205.0;45.8;2.0;0.0
4134;Wroclaw;420000.0;11351.0;37.0;2.0;2.0
4135;Wroclaw;469280.0;8980.0;52.26;2.0;4.0
4136;Wroclaw;819000.0;10920.0;75.0;3.0;6.0
4137;Wroclaw;699000.0;12640.0;55.3;3.0;1.0
4138;Wroclaw;1930000.0;21444.0;90.0;3.0;4.0
4139;Wroclaw;439000.0;8959.0;49.0;2.0;1.0
4140;Wroclaw;629000.0;10145.0;62.0;3.0;3.0
4141;Wroclaw;549000.0;6393.0;85.88;3.0;2.0
4142;Wroclaw;620000.0;8860.0;69.98;3.0;0.0
4143;Wroclaw;256000.0;10099.0;25.35;1.0;3.0
4144;Wroclaw;220000.0;14667.0;15.0;1.0;0.0
4145;Wroclaw;499999.0;10616.0;47.1;2.0;2.0
4146;Wroclaw;480000.0;9897.0;48.5;2.0;0.0
4147;Wroclaw;675000.0;10714.0;63.0;3.0;4.0
4148;Wroclaw;529000.0;11888.0;44.5;2.0;7.0
4149;Wroclaw;795575.0;10468.0;76.0;4.0;0.0
4150;Wroclaw;417187.0;10490.0;39.77;2.0;4.0
4151;Wroclaw;985000.0;10996.0;89.58;3.0;6.0
4152;Wroclaw;269370.0;8355.0;32.24;2.0;3.0
4153;Wroclaw;510000.0;10200.0;50.0;2.0;1.0
4154;Wroclaw;392581.0;11900.0;32.99;1.0;3.0
4131;Wroclaw;395000.0;7369.0;53.6;2.0;1.0
4130;Wroclaw;1039000.0;11807.0;88.0;4.0;6.0
4129;Wroclaw;850000.0;9572.0;88.8;3.0;1.0
4128;Wroclaw;501000.0;10660.0;47.0;3.0;0.0
4104;Wroclaw;378000.0;11813.0;32.0;1.0;1.0
4105;Wroclaw;340000.0;9844.0;34.54;2.0;1.0
4106;Wroclaw;630000.0;10161.0;62.0;3.0;4.0
4107;Wroclaw;424000.0;12471.0;34.0;1.0;2.0
4108;Wroclaw;379999.0;6611.0;57.48;3.0;3.0
4109;Wroclaw;586866.0;10990.0;53.4;3.0;4.0
4110;Wroclaw;490000.0;9378.0;52.25;2.0;1.0
4111;Wroclaw;499000.0;13486.0;37.0;2.0;2.0
4112;Wroclaw;422765.0;8995.0;47.0;2.0;0.0
4113;Wroclaw;629000.0;8387.0;75.0;3.0;2.0
4114;Wroclaw;775000.0;17614.0;44.0;2.0;0.0
4155;Wroclaw;559000.0;11471.0;48.73;2.0;8.0
4115;Wroclaw;525000.0;8333.0;63.0;3.0;4.0
4117;Wroclaw;570000.0;8028.0;71.0;4.0;5.0
4118;Wroclaw;470000.0;9457.0;49.7;2.0;1.0
4119;Wroclaw;489000.0;8150.0;60.0;3.0;2.0
4120;Wroclaw;725222.5;13150.0;55.15;3.0;3.0
4121;Wroclaw;430000.0;12855.0;33.45;1.0;0.0
4122;Wroclaw;475000.0;10284.0;46.19;2.0;1.0
4123;Wroclaw;740000.0;13214.0;56.0;3.0;6.0
4124;Wroclaw;679000.0;9431.0;72.0;3.0;4.0
4125;Wroclaw;755000.0;11615.0;65.0;3.0;3.0
4126;Wroclaw;593000.0;10376.0;57.15;3.0;0.0
4127;Wroclaw;799000.0;8481.0;94.21;3.0;1.0
4116;Wroclaw;529000.0;9674.0;54.68;2.0;3.0
4328;Wroclaw;459000.0;11122.0;41.27;2.0;2.0
4156;Wroclaw;405000.0;10946.0;37.0;2.0;7.0
4158;Wroclaw;539000.0;8998.0;59.9;3.0;2.0
4187;Wroclaw;615000.0;9039.0;68.04;3.0;0.0
4188;Wroclaw;429000.0;11260.0;38.1;2.0;0.0
4189;Wroclaw;279000.0;10568.0;26.4;2.0;2.0
4190;Wroclaw;2550000.0;20238.0;126.0;3.0;0.0
4191;Wroclaw;689999.0;10615.0;65.0;3.0;0.0
4192;Wroclaw;1258000.0;15997.0;78.64;4.0;7.0
4193;Wroclaw;537000.0;9981.0;53.8;2.0;1.0
4194;Wroclaw;510000.0;10231.0;49.85;3.0;2.0
4195;Wroclaw;549000.0;11069.0;49.6;3.0;3.0
4196;Wroclaw;909000.0;9946.0;91.39;7.0;3.0
4197;Wroclaw;607469.5;9790.0;62.05;3.0;3.0
4198;Wroclaw;690121.8;9690.0;71.22;3.0;3.0
4199;Wroclaw;489000.0;10845.0;45.09;2.0;2.0
4200;Wroclaw;1499059.0;12535.0;119.59;4.0;5.0
4201;Wroclaw;580253.3;9790.0;59.27;3.0;3.0
4202;Wroclaw;563000.0;10890.0;51.7;3.0;1.0
4203;Wroclaw;589000.0;15103.0;39.0;2.0;2.0
4204;Wroclaw;415000.0;9680.0;42.87;2.0;6.0
4206;Wroclaw;479000.0;8583.0;55.81;3.0;4.0
4207;Wroclaw;790000.0;11286.0;70.0;3.0;2.0
4208;Wroclaw;350000.0;12963.0;27.0;1.0;0.0
4440;Wroclaw;549000.0;9145.0;60.03;3.0;4.0
4210;Wroclaw;699900.0;11289.0;62.0;3.0;2.0
4186;Wroclaw;595000.0;11919.0;49.92;4.0;1.0
4185;Wroclaw;1432080.0;11475.0;124.8;5.0;1.0
4184;Wroclaw;383012.0;10053.0;38.1;2.0;0.0
4183;Wroclaw;485000.0;8435.0;57.5;3.0;4.0
4159;Wroclaw;349000.0;12926.0;27.0;1.0;3.0
4160;Wroclaw;689000.0;10600.0;65.0;3.0;2.0
4161;Wroclaw;604532.5;9790.0;61.75;3.0;3.0
4162;Wroclaw;380000.0;10857.0;35.0;2.0;4.0
4163;Wroclaw;655000.0;8463.0;77.4;4.0;3.0
4164;Wroclaw;574000.0;6449.0;89.0;4.0;1.0
4165;Wroclaw;1040000.0;10722.0;97.0;4.0;2.0
4166;Wroclaw;430000.0;11316.0;38.0;2.0;1.0
4167;Wroclaw;650000.0;14444.0;45.0;2.0;3.0
4168;Wroclaw;480000.0;10000.0;48.0;3.0;7.0
4169;Wroclaw;616000.0;11000.0;56.0;3.0;0.0
4157;Wroclaw;699000.0;8705.0;80.3;3.0;3.0
4170;Wroclaw;574477.2;9790.0;58.68;3.0;3.0
4172;Wroclaw;370000.0;5873.0;63.0;3.0;0.0
4173;Wroclaw;528000.0;11000.0;48.0;2.0;1.0
4174;Wroclaw;945000.0;11250.0;84.0;5.0;4.0
4175;Wroclaw;530000.0;10095.0;52.5;2.0;1.0
4176;Wroclaw;360000.0;7113.0;50.61;1.0;2.0
4177;Wroclaw;730000.0;9966.0;73.25;4.0;6.0
4178;Wroclaw;489000.0;9350.0;52.3;2.0;6.0
4179;Wroclaw;680000.0;24818.0;27.4;1.0;4.0
4180;Wroclaw;379000.0;10499.0;36.1;2.0;2.0
4181;Wroclaw;369000.0;10853.0;34.0;1.0;2.0
4182;Wroclaw;870000.0;11918.0;73.0;3.0;3.0
4171;Wroclaw;415000.0;8300.0;50.0;2.0;1.0
4329;Wroclaw;484000.0;7696.0;62.89;3.0;2.0
4209;Wroclaw;455000.0;8553.0;53.2;3.0;0.0
4331;Wroclaw;895000.0;13162.0;68.0;3.0;3.0
4408;Wroclaw;689000.0;10937.0;63.0;3.0;5.0
4407;Wroclaw;449500.0;11968.0;37.56;2.0;10.0
4406;Wroclaw;550000.0;7790.0;70.6;4.0;1.0
4405;Wroclaw;579000.0;9118.0;63.5;3.0;2.0
4404;Wroclaw;740000.0;9973.0;74.2;3.0;0.0
4403;Wroclaw;770000.0;9836.0;78.28;3.0;3.0
4402;Wroclaw;695000.0;10859.0;64.0;3.0;3.0
4401;Wroclaw;635000.0;9297.0;68.3;3.0;0.0
4400;Wroclaw;1950000.0;19697.0;99.0;4.0;10.0
4399;Wroclaw;612000.0;9761.0;62.7;3.0;4.0
4398;Wroclaw;435000.0;12337.0;35.26;1.0;0.0
4397;Wroclaw;443776.2;10990.0;40.38;2.0;2.0
4396;Wroclaw;680000.0;9822.0;69.23;3.0;0.0
4395;Wroclaw;465000.0;12917.0;36.0;2.0;0.0
4393;Wroclaw;630000.0;12441.0;50.64;2.0;6.0
4392;Wroclaw;573378.0;7800.0;73.51;2.0;5.0
4391;Wroclaw;920000.0;9200.0;100.0;5.0;2.0
4390;Wroclaw;405000.0;10092.0;40.13;1.0;2.0
4389;Wroclaw;565000.0;8828.0;64.0;3.0;0.0
4388;Wroclaw;480000.0;10529.0;45.59;3.0;3.0
4387;Wroclaw;849000.0;12978.0;65.42;4.0;2.0
4409;Wroclaw;415000.0;7996.0;51.9;3.0;1.0
4410;Wroclaw;379000.0;12032.0;31.5;2.0;1.0
4413;Wroclaw;479000.0;9874.0;48.51;2.0;4.0
4414;Wroclaw;699000.0;10675.0;65.48;4.0;0.0
4438;Wroclaw;649000.0;10817.0;60.0;3.0;2.0
4437;Wroclaw;359000.0;8692.0;41.3;2.0;3.0
4436;Wroclaw;729000.0;7650.0;95.3;4.0;2.0
4434;Wroclaw;485000.0;7951.0;61.0;3.0;5.0
4433;Wroclaw;1350000.0;12162.0;111.0;4.0;3.0
4432;Wroclaw;539000.0;11000.0;49.0;2.0;2.0
4430;Wroclaw;1335000.0;16481.0;81.0;4.0;8.0
4429;Wroclaw;629000.0;10204.0;61.64;4.0;4.0
4428;Wroclaw;628000.0;9235.0;68.0;3.0;1.0
4427;Wroclaw;1190000.0;7438.0;160.0;4.0;1.0
4386;Wroclaw;450000.0;9375.0;48.0;2.0;0.0
